timestamp,ax,ay,az,gx,gy,gz,grx,gry,grz
1773765961.500733,1.595279,-0.626364,0.750199,-3.101998,-2.486091,1.773402,0.862897,0.500830,0.067672
1773765961.520948,1.955589,-0.264162,0.948698,-3.536323,-2.877802,2.502490,0.886406,0.459963,0.052141
1773765961.541084,1.639111,0.328648,0.710374,-3.089305,-2.313848,3.692498,0.915515,0.400997,0.032149
1773765961.561185,0.916117,0.793289,-0.152104,-1.371786,-0.479726,4.308105,0.946142,0.322861,0.024022
1773765961.581206,0.509397,0.805612,-0.500361,0.619781,0.778999,4.092390,0.969943,0.241599,0.029002
1773765961.601342,0.154881,0.425005,-0.477175,2.031359,1.702685,3.649117,0.984951,0.165907,0.048449
1773765961.621439,-0.086144,0.275569,-0.317575,2.579698,1.852274,2.858713,0.991524,0.103978,0.077906
1773765961.641487,-0.204770,0.213773,-0.217694,2.159921,1.754833,2.137134,0.992139,0.058963,0.110379
1773765961.661630,-0.218708,0.004467,-0.146534,1.012181,1.211694,1.553356,0.990025,0.026936,0.138295
1773765961.682083,-0.239195,0.042448,-0.090414,-0.177782,0.516258,1.205791,0.987868,0.000872,0.155295
1773765961.702029,-0.242795,0.123600,-0.117978,-0.998915,-0.163388,1.050728,0.987119,-0.023350,0.158277
1773765961.721656,-0.284793,0.237978,-0.190951,-1.341191,-0.596789,0.920845,0.987690,-0.046556,0.149340
1773765961.742020,-0.262982,0.359687,-0.242878,-1.426292,-0.906018,0.703810,0.988858,-0.067054,0.132908
1773765961.762023,-0.325796,0.498737,-0.249700,-1.390538,-1.172953,0.425952,0.990591,-0.081638,0.109838
1773765961.781919,-0.442289,0.579055,-0.230925,-1.004950,-1.258554,0.313673,0.992383,-0.091064,0.082961
1773765961.802343,-0.554393,0.681266,-0.242710,-0.403878,-1.149222,0.359375,0.993449,-0.098701,0.057590
1773765961.822479,-0.615803,0.787035,-0.218335,0.150128,-1.010207,0.462860,0.993626,-0.106920,0.035718
1773765961.842652,-0.659844,0.845590,-0.143323,0.471128,-0.928825,0.576321,0.992958,-0.117196,0.017286
1773765961.862706,-0.647445,0.864400,0.036902,0.373635,-0.926429,0.670908,0.991561,-0.129643,0.000055
1773765961.882797,-0.607932,0.964608,0.187311,0.175015,-0.959476,0.700070,0.989493,-0.143456,-0.017999
1773765961.902898,-0.501592,1.104438,0.308803,0.322937,-0.952064,0.679493,0.986883,-0.157219,-0.036678
1773765961.923018,-0.160114,1.231346,0.327433,0.905034,-0.797419,0.688634,0.983814,-0.171532,-0.051844
1773765961.943138,0.770668,1.373197,0.399635,1.497446,-0.891172,0.397682,0.980781,-0.184430,-0.063667
1773765961.963110,1.621559,1.273215,0.797665,1.707831,-1.516425,-0.260261,0.978722,-0.188682,-0.080639
1773765961.983108,1.304987,0.897187,0.996675,1.011870,-2.139978,-1.389537,0.978018,-0.175400,-0.112764
1773765962.003367,0.846497,0.440524,0.982416,0.108803,-1.842326,-2.568359,0.978927,-0.137652,-0.150842
1773765962.023485,0.637665,0.059703,0.747229,-0.062778,-0.867442,-3.510803,0.980896,-0.076656,-0.178793
1773765962.043464,0.691101,0.154345,0.347471,0.512393,0.204504,-3.703868,0.982925,-0.005404,-0.183927
1773765962.063553,0.920569,0.247311,0.278945,1.349243,0.815996,-3.756014,0.982507,0.065127,-0.174468
1773765962.083707,0.951049,-0.076501,0.471966,1.590508,1.122600,-3.784866,0.978257,0.134469,-0.157895
1773765962.103879,0.777112,-0.236016,0.580230,1.553755,1.108028,-3.835762,0.968646,0.204385,-0.141250
1773765962.123830,0.577372,-0.250269,0.539359,1.448081,1.026051,-3.925546,0.952566,0.275888,-0.128470
1773765962.143955,0.508304,-0.355020,0.446564,1.300695,0.990520,-4.043029,0.930035,0.348016,-0.117981
1773765962.164196,0.513228,-0.472562,0.391476,1.149346,0.969776,-4.192950,0.900346,0.421170,-0.109509
1773765962.184125,0.509843,-0.645921,0.351258,1.061029,0.998425,-4.262691,0.863418,0.494035,-0.102174
1773765962.204349,0.456632,-0.761943,0.326025,0.878679,1.025322,-4.193367,0.820208,0.564067,-0.095327
1773765962.224470,0.433602,-0.806508,0.271941,0.710480,0.951799,-3.949003,0.773079,0.628057,-0.088851
1773765962.244569,0.346584,-0.819256,0.236310,0.509210,0.884665,-3.592327,0.724705,0.684032,-0.083082
1773765962.264682,0.272548,-0.862109,0.155924,0.494383,0.844500,-3.125766,0.678181,0.730762,-0.077830
1773765962.284634,0.146357,-0.988725,0.060142,0.630967,0.753867,-2.656306,0.635748,0.768144,-0.076027
1773765962.305047,0.026153,-1.133024,0.031305,0.581843,0.664791,-2.233257,0.598282,0.797575,-0.077020
1773765962.325112,-0.048142,-1.218180,0.023091,0.440838,0.557753,-1.799583,0.566499,0.820337,-0.078267
1773765962.345210,-0.036341,-1.165883,0.026948,0.306035,0.383630,-1.343557,0.541010,0.837285,-0.079133
1773765962.365165,0.025392,-1.091693,0.020452,0.216209,0.149899,-0.861205,0.522719,0.848682,-0.080648
1773765962.385383,0.063903,-1.082443,0.036417,-0.020580,-0.032918,-0.371433,0.512086,0.854981,-0.082315
1773765962.405424,0.365718,-1.133861,0.109989,-0.522067,-0.045017,0.306322,0.511159,0.855876,-0.078693
1773765962.425462,0.885292,-1.155356,0.404697,-1.393610,-0.752477,1.239934,0.523597,0.849371,-0.066440
1773765962.445705,0.937890,-1.145716,0.591184,-2.354489,-1.439418,2.419935,0.551856,0.832652,-0.046323
1773765962.465810,1.119152,-0.804110,0.711755,-3.015254,-1.736678,4.075311,0.604084,0.796648,-0.020852
